instance,period,customers,station_policy,active_stations,algorithm,runtime_seconds,objective,distance,tardiness,routes,recharges,infeasible_legs
c103C15,1,4,phased,2,sweep,2.100000529026147e-06,328.1046497035028,128.1046497035028,0.0,2.0,0.0,0.0
c103C15,1,4,phased,2,nearest,6.400000529538374e-06,357.24321196494304,157.24321196494304,0.0,2.0,1.0,0.0
c103C15,1,4,phased,2,grasp,0.0002626000004966045,328.1046497035028,128.1046497035028,0.0,2.0,0.0,0.0
c103C15,1,4,phased,2,mp_eavns,0.006401300000106858,328.1046497035028,128.1046497035028,0.0,2.0,0.0,0.0
c103C15,1,4,all,5,edd,4.000000444648322e-06,328.1046497035028,128.1046497035028,0.0,2.0,0.0,0.0
c103C15,1,4,all,5,sweep,3.899999683198985e-06,328.1046497035028,128.1046497035028,0.0,2.0,0.0,0.0
c103C15,1,4,all,5,nearest,1.3799999578623101e-05,357.24321196494304,157.24321196494304,0.0,2.0,1.0,0.0
c103C15,1,4,all,5,grasp,0.00029549999999289867,357.24321196494304,157.24321196494304,0.0,2.0,1.0,0.0
c103C15,1,4,all,5,mp_eavns,0.0068859999992128,328.1046497035028,128.1046497035028,0.0,2.0,0.0,0.0
c103C15,2,8,depot,1,edd,3.899999683198985e-06,2000722.114545567,322.11454556705246,0.0,4.0,0.0,2.0
c103C15,2,8,depot,1,sweep,3.4000004234258085e-06,1000918.8659619001,225.8953764923136,39.29705854077835,3.0,0.0,1.0
c103C15,2,8,depot,1,nearest,1.629999951546779e-05,1001236.3250861575,294.99301248728034,64.13320736702158,3.0,1.0,1.0
c103C15,2,8,depot,1,grasp,0.001789900000403577,629.9794392507724,329.97943925077243,0.0,3.0,2.0,0.0
c103C15,2,8,depot,1,mp_eavns,0.027830099999846425,566.2709423655397,266.2709423655397,0.0,3.0,1.0,0.0
c103C15,2,8,phased,3,edd,5.4000001910026185e-06,2000722.114545567,322.11454556705246,0.0,4.0,0.0,2.0
c103C15,2,8,phased,3,sweep,5.399999281507917e-06,932.2308063347475,239.26022092696397,39.29705854077835,3.0,1.0,0.0
c103C15,2,8,phased,3,nearest,1.7999999727180693e-05,1001236.3250861575,294.99301248728034,64.13320736702158,3.0,1.0,1.0
c103C15,2,8,phased,3,grasp,0.0020804000005227863,541.812739230067,241.812739230067,0.0,3.0,1.0,0.0
c103C15,2,8,phased,3,mp_eavns,0.026685400000133086,557.2148755451824,257.21487554518245,0.0,3.0,1.0,0.0
c103C15,2,8,all,5,edd,6.100000064179767e-06,2000722.114545567,322.11454556705246,0.0,4.0,0.0,2.0
c103C15,2,8,all,5,sweep,5.4000001910026185e-06,932.2308063347475,239.26022092696397,39.29705854077835,3.0,1.0,0.0
c103C15,2,8,all,5,nearest,1.8400000044493936e-05,1001236.3250861575,294.99301248728034,64.13320736702158,3.0,1.0,1.0
c103C15,2,8,all,5,grasp,0.0025149000002784305,541.812739230067,241.812739230067,0.0,3.0,1.0,0.0
c103C15,2,8,all,5,mp_eavns,0.02856100000008155,557.2148755451824,257.21487554518245,0.0,3.0,1.0,0.0
c103C15,3,12,depot,1,edd,7.200000254670158e-06,972.6851475542035,472.6851475542034,0.0,5.0,2.0,0.0
c103C15,3,12,depot,1,sweep,7.699999514443334e-06,1001256.6573667311,363.68678132330257,39.29705854077835,5.0,0.0,1.0
c103C15,3,12,depot,1,nearest,3.8500000300700776e-05,3001442.4769847575,460.9220405436099,48.15549442140352,5.0,0.0,3.0
c103C15,3,12,depot,1,grasp,0.00298079999993206,4448.988315271934,571.7408537234544,337.72474615484794,5.0,3.0,0.0
c103C15,3,12,depot,1,mp_eavns,0.08084779999990133,904.0623471965287,404.0623471965287,0.0,5.0,1.0,0.0
c103C15,3,12,phased,4,edd,7.300000106624793e-06,972.6851475542035,472.6851475542034,0.0,5.0,2.0,0.0
c103C15,3,12,phased,4,sweep,7.0000005507608876e-06,1270.0222111657365,377.05162575795293,39.29705854077835,5.0,1.0,0.0
c103C15,3,12,phased,4,nearest,2.9300000278453808e-05,1004698.8605195351,462.52082555378047,373.63396939813765,5.0,1.0,1.0
