instance,period,customers,station_policy,active_stations,algorithm,objective,distance,tardiness,routes,recharges,infeasible_legs
c106C15,3,12,phased,3,sweep,18519.991791816166,271.80424470555874,1794.8187547110606,3.0,1.0,0.0
c106C15,3,12,phased,3,nearest,3027512.7864649454,289.4074733301878,2692.337899161539,3.0,1.0,3.0
c106C15,3,12,phased,3,grasp,657.3385597787799,357.3385597787799,0.0,3.0,3.0,0.0
c106C15,3,12,all,3,edd,7000729.177256913,429.17725691258255,0.0,3.0,0.0,7.0
c106C15,3,12,all,3,sweep,18519.991791816166,271.80424470555874,1794.8187547110606,3.0,1.0,0.0
c106C15,3,12,all,3,nearest,3027512.7864649454,289.4074733301878,2692.337899161539,3.0,1.0,3.0
c106C15,3,12,all,3,grasp,5380.292349187644,376.4407011162982,470.3851648071345,3.0,3.0,0.0
c106C15,4,15,depot,1,edd,5000949.472162538,549.4721625380341,0.0,4.0,2.0,5.0
c106C15,4,15,depot,1,sweep,1029778.365117602,328.7614910443009,2904.960362655781,4.0,0.0,1.0
c106C15,4,15,depot,1,nearest,1017034.9413682375,351.9707828296867,1628.2970585407784,4.0,1.0,1.0
c106C15,4,15,depot,1,grasp,1001672.6163754772,499.55337233515746,77.30630031420594,4.0,3.0,1.0
c106C15,4,15,phased,3,edd,1000952.5070037133,552.5070037132768,0.0,4.0,4.0,1.0
c106C15,4,15,phased,3,sweep,29782.21848142261,332.61485486480103,2904.960362655781,4.0,1.0,0.0
c106C15,4,15,phased,3,nearest,17038.79473205797,355.8241466501868,1628.2970585407784,4.0,2.0,0.0
c106C15,4,15,phased,3,grasp,9196.148910184573,452.07431879108316,834.407459139349,4.0,4.0,0.0
c106C15,4,15,all,3,edd,1000952.5070037133,552.5070037132768,0.0,4.0,4.0,1.0
c106C15,4,15,all,3,sweep,29782.21848142261,332.61485486480103,2904.960362655781,4.0,1.0,0.0
c106C15,4,15,all,3,nearest,17038.79473205797,355.8241466501868,1628.2970585407784,4.0,2.0,0.0
c106C15,4,15,all,3,grasp,3428.0359165592554,471.94604026395905,255.60898762952968,4.0,4.0,0.0
c202C10,1,3,depot,1,edd,1000365.6219635332,165.62196353325396,0.0,2.0,0.0,1.0
c202C10,1,3,depot,1,sweep,1000344.4750776981,144.47507769812634,0.0,2.0,0.0,1.0
c202C10,1,3,depot,1,nearest,1000344.4750776981,144.47507769812634,0.0,2.0,0.0,1.0
c202C10,1,3,depot,1,grasp,1000344.4750776981,144.47507769812634,0.0,2.0,0.0,1.0
c202C10,1,3,phased,2,edd,1000365.6219635332,165.62196353325396,0.0,2.0,0.0,1.0
c202C10,1,3,phased,2,sweep,1000344.4750776981,144.47507769812634,0.0,2.0,0.0,1.0
c202C10,1,3,phased,2,nearest,1000344.4750776981,144.47507769812634,0.0,2.0,0.0,1.0
c202C10,1,3,phased,2,grasp,1000344.4750776981,144.47507769812634,0.0,2.0,0.0,1.0
c202C10,1,3,all,5,edd,1000365.6219635332,165.62196353325396,0.0,2.0,0.0,1.0
c202C10,1,3,all,5,sweep,1000344.4750776981,144.47507769812634,0.0,2.0,0.0,1.0
c202C10,1,3,all,5,nearest,344.48416672832604,144.48416672832602,0.0,2.0,1.0,0.0
c202C10,1,3,all,5,grasp,344.48416672832604,144.48416672832602,0.0,2.0,1.0,0.0
c202C10,2,5,depot,1,edd,1000517.2401434416,217.24014344158053,0.0,3.0,0.0,1.0
c202C10,2,5,depot,1,sweep,2002267.2155892672,228.18912784691906,173.9026461420325,3.0,0.0,2.0
c202C10,2,5,depot,1,nearest,7046.8655366006515,253.21480687686596,649.3650729723786,3.0,1.0,0.0
c202C10,2,5,depot,1,grasp,561.2198101089785,261.21981010897855,0.0,3.0,1.0,0.0
c202C10,2,5,phased,3,edd,1000517.2401434416,217.24014344158053,0.0,3.0,0.0,1.0
c202C10,2,5,phased,3,sweep,2002267.2155892672,228.18912784691906,173.9026461420325,3.0,0.0,2.0
c202C10,2,5,phased,3,nearest,7046.8655366006515,253.21480687686596,649.3650729723786,3.0,1.0,0.0
c202C10,2,5,phased,3,grasp,561.2198101089785,261.21981010897855,0.0,3.0,1.0,0.0
c202C10,2,5,all,5,edd,1000517.2401434416,217.24014344158053,0.0,3.0,0.0,1.0
c202C10,2,5,all,5,sweep,2002267.2155892672,228.18912784691906,173.9026461420325,3.0,0.0,2.0
c202C10,2,5,all,5,nearest,7046.8655366006515,253.21480687686596,649.3650729723786,3.0,1.0,0.0
c202C10,2,5,all,5,grasp,451.67039637888445,251.67039637888445,0.0,2.0,3.0,0.0
c202C10,3,8,depot,1,edd,3000881.985597344,381.9855973443333,0.0,5.0,0.0,3.0
c202C10,3,8,depot,1,sweep,3002719.3283526446,380.30189122445483,173.9026461420325,6.0,0.0,3.0
c202C10,3,8,depot,1,nearest,2000882.4435350434,382.4435350435017,0.0,5.0,0.0,2.0
c202C10,3,8,depot,1,grasp,1000847.4686486446,347.4686486446522,0.0,5.0,0.0,1.0
c202C10,3,8,phased,4,edd,1000897.2144518017,397.21445180173055,0.0,5.0,2.0,1.0
c202C10,3,8,phased,4,sweep,2002719.3319974102,380.30553598978145,173.9026461420325,6.0,1.0,2.0
c202C10,3,8,phased,4,nearest,1000882.4471798089,382.4471798088283,0.0,5.0,1.0,1.0
c202C10,3,8,phased,4,grasp,847.4722934099789,347.4722934099789,0.0,5.0,1.0,0.0
c202C10,3,8,all,5,edd,1000897.2144518017,397.21445180173055,0.0,5.0,2.0,1.0
c202C10,3,8,all,5,sweep,2002719.3319974102,380.30553598978145,173.9026461420325,6.0,1.0,2.0
c202C10,3,8,all,5,nearest,1000882.4471798089,382.4471798088283,0.0,5.0,1.0,1.0
c202C10,3,8,all,5,grasp,847.4188326272163,347.41883262721626,0.0,5.0,1.0,0.0
c202C10,4,10,depot,1,edd,3000892.3599143834,392.3599143835872,0.0,5.0,0.0,3.0
c202C10,4,10,depot,1,sweep,3002857.0410315027,418.01457008245757,173.9026461420325,7.0,0.0,3.0
c202C10,4,10,depot,1,nearest,2022317.163814227,417.80344364442453,2139.9360370582713,5.0,1.0,2.0
c202C10,4,10,depot,1,grasp,1009277.343480018,424.08537473643,835.3258105281502,5.0,2.0,1.0
c202C10,4,10,phased,5,edd,1000907.588768841,407.5887688409844,0.0,5.0,2.0,1.0
c202C10,4,10,phased,5,sweep,2002857.044676268,418.0182148477842,173.9026461420325,7.0,1.0,2.0
c202C10,4,10,phased,5,nearest,1022317.1674589925,417.80708840975115,2139.9360370582713,5.0,2.0,1.0
c202C10,4,10,phased,5,grasp,11075.77242689996,392.6553680251461,1018.3117058874814,5.0,2.0,0.0
c202C10,4,10,all,5,edd,1000907.588768841,407.5887688409844,0.0,5.0,2.0,1.0
c202C10,4,10,all,5,sweep,2002857.044676268,418.0182148477842,173.9026461420325,7.0,1.0,2.0
c202C10,4,10,all,5,nearest,1022317.1674589925,417.80708840975115,2139.9360370582713,5.0,2.0,1.0
c202C10,4,10,all,5,grasp,13159.881359644663,420.5016117969708,1223.9379747847693,5.0,3.0,0.0
c202C15,1,4,depot,1,edd,1000336.5724379993,136.57243799927383,0.0,2.0,0.0,1.0
c202C15,1,4,depot,1,sweep,1004491.1497304568,146.80991913623166,414.4339811320566,2.0,0.0,1.0
c202C15,1,4,depot,1,nearest,1000345.4453806963,145.44538069633808,0.0,2.0,0.0,1.0
c202C15,1,4,depot,1,grasp,1000332.1315934284,132.13159342838608,0.0,2.0,0.0,1.0
c202C15,1,4,phased,2,edd,336.5726358216103,136.57263582161028,0.0,2.0,1.0,0.0
c202C15,1,4,phased,2,sweep,4491.149928279134,146.8101169585681,414.4339811320566,2.0,1.0,0.0
c202C15,1,4,phased,2,nearest,345.4455785186745,145.4455785186745,0.0,2.0,1.0,0.0
c202C15,1,4,phased,2,grasp,333.2003366065304,133.20033660653044,0.0,2.0,1.0,0.0
c202C15,1,4,all,5,edd,336.5726358216103,136.57263582161028,0.0,2.0,1.0,0.0
c202C15,1,4,all,5,sweep,4491.149928279134,146.8101169585681,414.4339811320566,2.0,1.0,0.0
c202C15,1,4,all,5,nearest,345.4455785186745,145.4455785186745,0.0,2.0,1.0,0.0
c202C15,1,4,all,5,grasp,333.2003366065304,133.20033660653044,0.0,2.0,1.0,0.0
c202C15,2,8,depot,1,edd,3000819.15361683,419.15361682974697,0.0,4.0,1.0,3.0
c202C15,2,8,depot,1,sweep,3004833.0949581685,288.7551468477437,414.4339811320566,4.0,0.0,3.0
c202C15,2,8,depot,1,nearest,4000587.2637569024,287.26375690242264,0.0,3.0,0.0,4.0
c202C15,2,8,depot,1,grasp,2000614.375445932,314.37544593181116,0.0,3.0,1.0,2.0
c202C15,2,8,phased,3,edd,809.6993074850694,409.6993074850694,0.0,4.0,3.0,0.0
c202C15,2,8,phased,3,sweep,4839.407883968932,295.06807264836635,414.4339811320566,4.0,2.0,0.0
c202C15,2,8,phased,3,nearest,1000605.7183172427,305.7183172427347,0.0,3.0,2.0,1.0
c202C15,2,8,phased,3,grasp,561.1703608153737,261.17036081537367,0.0,3.0,2.0,0.0
c202C15,2,8,all,5,edd,809.6993074850694,409.6993074850694,0.0,4.0,3.0,0.0
c202C15,2,8,all,5,sweep,4839.407883968932,295.06807264836635,414.4339811320566,4.0,2.0,0.0
c202C15,2,8,all,5,nearest,1000605.7183172427,305.7183172427347,0.0,3.0,2.0,1.0
c202C15,2,8,all,5,grasp,561.1703608153737,261.17036081537367,0.0,3.0,2.0,0.0
c202C15,3,12,depot,1,edd,6001085.758810853,585.758810852892,0.0,5.0,1.0,6.0
c202C15,3,12,depot,1,sweep,5007462.819572804,397.4300297377268,656.5389543065994,5.0,0.0,5.0
c202C15,3,12,depot,1,nearest,6007637.49358624,402.8130206498016,683.4680565590817,4.0,0.0,6.0
c202C15,3,12,depot,1,grasp,2000968.6661806032,568.6661806031004,0.0,4.0,4.0,2.0
c202C15,3,12,phased,4,edd,3001076.3045015084,576.3045015082143,0.0,5.0,3.0,3.0
c202C15,3,12,phased,4,sweep,2007469.1324986042,403.74295553834946,656.5389543065994,5.0,2.0,2.0
c202C15,3,12,phased,4,nearest,3007655.9481465807,421.26758099011374,683.4680565590817,4.0,2.0,3.0
c202C15,3,12,phased,4,grasp,926.6357809853375,526.6357809853375,0.0,4.0,6.0,0.0
c202C15,3,12,all,5,edd,3001076.3045015084,576.3045015082143,0.0,5.0,3.0,3.0
c202C15,3,12,all,5,sweep,2007469.1324986042,403.74295553834946,656.5389543065994,5.0,2.0,2.0
c202C15,3,12,all,5,nearest,3007655.9481465807,421.26758099011374,683.4680565590817,4.0,2.0,3.0
c202C15,3,12,all,5,grasp,930.683745488222,530.683745488222,0.0,4.0,4.0,0.0
c202C15,4,15,depot,1,edd,7001226.908613039,726.9086130388457,0.0,5.0,3.0,7.0
c202C15,4,15,depot,1,sweep,5007639.730641962,474.34109889593327,656.5389543065994,6.0,0.0,5.0
c202C15,4,15,depot,1,nearest,6016195.788258217,519.3550884462788,1517.643316977093,5.0,0.0,6.0
c202C15,4,15,depot,1,grasp,2001063.1256993709,563.1256993707902,0.0,5.0,3.0,2.0
c202C15,4,15,phased,5,edd,4001217.454303694,717.454303694168,0.0,5.0,5.0,4.0
c202C15,4,15,phased,5,sweep,2007646.0435677625,480.65402469655595,656.5389543065994,6.0,2.0,2.0
c202C15,4,15,phased,5,nearest,3016215.5887471386,539.1555773674806,1517.643316977093,5.0,3.0,3.0
c202C15,4,15,phased,5,grasp,18961.696116516283,675.6248166413437,1778.607129987494,5.0,7.0,0.0
c202C15,4,15,all,5,edd,4001217.454303694,717.454303694168,0.0,5.0,5.0,4.0
c202C15,4,15,all,5,sweep,2007646.0435677625,480.65402469655595,656.5389543065994,6.0,2.0,2.0
c202C15,4,15,all,5,nearest,3016215.5887471386,539.1555773674806,1517.643316977093,5.0,3.0,3.0
c202C15,4,15,all,5,grasp,3464.810315547822,715.6751079848138,224.91352075630084,5.0,8.0,0.0
c205C10,1,3,depot,1,edd,2000383.7184947196,183.71849471949812,0.0,2.0,0.0,2.0
c205C10,1,3,depot,1,sweep,2000383.7184947196,183.71849471949812,0.0,2.0,0.0,2.0
c205C10,1,3,depot,1,nearest,2000383.7184947196,183.71849471949812,0.0,2.0,0.0,2.0
c205C10,1,3,depot,1,grasp,1000331.3324384453,131.33243844532697,0.0,2.0,0.0,1.0
c205C10,1,3,phased,2,edd,383.88457199472884,183.88457199472887,0.0,2.0,2.0,0.0
c205C10,1,3,phased,2,sweep,383.88457199472884,183.88457199472887,0.0,2.0,2.0,0.0
c205C10,1,3,phased,2,nearest,383.88457199472884,183.88457199472887,0.0,2.0,2.0,0.0
c205C10,1,3,phased,2,grasp,331.37705878588423,131.37705878588423,0.0,2.0,1.0,0.0
c205C10,1,3,all,3,edd,383.88457199472884,183.88457199472887,0.0,2.0,2.0,0.0
c205C10,1,3,all,3,sweep,383.88457199472884,183.88457199472887,0.0,2.0,2.0,0.0
c205C10,1,3,all,3,nearest,383.88457199472884,183.88457199472887,0.0,2.0,2.0,0.0
c205C10,1,3,all,3,grasp,331.37705878588423,131.37705878588423,0.0,2.0,1.0,0.0
c205C10,2,5,depot,1,edd,3000496.9015760873,296.90157608720335,0.0,2.0,0.0,3.0
c205C10,2,5,depot,1,sweep,3000460.461137458,260.4611374581373,0.0,2.0,0.0,3.0
c205C10,2,5,depot,1,nearest,3032141.350529297,277.2124027817481,3166.4138126514913,2.0,0.0,3.0
c205C10,2,5,depot,1,grasp,3000465.3560524704,265.356052470275,0.0,2.0,0.0,3.0
c205C10,2,5,phased,2,edd,3000496.9015760873,296.90157608720335,0.0,2.0,0.0,3.0
c205C10,2,5,phased,2,sweep,2000460.5825943928,260.58259439281073,0.0,2.0,1.0,2.0
c205C10,2,5,phased,2,nearest,2032141.3951496372,277.2570231223054,3166.4138126514913,2.0,1.0,2.0
c205C10,2,5,phased,2,grasp,1019856.1313226982,262.84214141173294,1939.3289181286464,2.0,2.0,1.0
c205C10,2,5,all,3,edd,3000496.9015760873,296.90157608720335,0.0,2.0,0.0,3.0
c205C10,2,5,all,3,sweep,2000460.5825943928,260.58259439281073,0.0,2.0,1.0,2.0
c205C10,2,5,all,3,nearest,2032141.3951496372,277.2570231223054,3166.4138126514913,2.0,1.0,2.0
c205C10,2,5,all,3,grasp,10858.935125296437,275.82523686836544,1038.310988842807,2.0,3.0,0.0
c205C10,3,8,depot,1,edd,3000653.6293059206,353.629305920788,0.0,3.0,1.0,3.0
c205C10,3,8,depot,1,sweep,3008476.605322997,335.77486326123926,784.0830459735946,3.0,0.0,3.0
c205C10,3,8,depot,1,nearest,3032316.6642551,352.5261285848501,3166.4138126514913,3.0,0.0,3.0
c205C10,3,8,depot,1,grasp,3001429.963513714,367.98312344192175,76.19803902718559,3.0,0.0,3.0
c205C10,3,8,phased,3,edd,2000659.152055247,359.1520552470242,0.0,3.0,2.0,2.0
c205C10,3,8,phased,3,sweep,2008476.726779932,335.8963201959127,784.0830459735946,3.0,1.0,2.0
c205C10,3,8,phased,3,nearest,2032316.7088754403,352.5707489254074,3166.4138126514913,3.0,1.0,2.0
c205C10,3,8,phased,3,grasp,16995.10595040242,436.1181050304709,1625.898784537195,3.0,4.0,0.0
c205C10,3,8,all,3,edd,2000659.152055247,359.1520552470242,0.0,3.0,2.0,2.0
c205C10,3,8,all,3,sweep,2008476.726779932,335.8963201959127,784.0830459735946,3.0,1.0,2.0
c205C10,3,8,all,3,nearest,2032316.7088754403,352.5707489254074,3166.4138126514913,3.0,1.0,2.0
c205C10,3,8,all,3,grasp,4449.306158809301,267.04820476424555,388.22579540450556,3.0,2.0,0.0
c205C10,4,10,depot,1,edd,3000880.02825245,480.02825244966346,0.0,4.0,2.0,3.0
c205C10,4,10,depot,1,sweep,3008648.790891806,407.96043207012605,784.0830459735946,4.0,0.0,3.0
c205C10,4,10,depot,1,nearest,4032539.4488062207,475.31067970569495,3166.4138126514913,4.0,1.0,4.0
c205C10,4,10,depot,1,grasp,3000941.4965903847,541.4965903845499,0.0,4.0,3.0,3.0
c205C10,4,10,phased,3,edd,1000848.5403302485,448.54033024850094,0.0,4.0,3.0,1.0
c205C10,4,10,phased,3,sweep,2008648.9123487407,408.0818890047995,784.0830459735946,4.0,1.0,2.0
c205C10,4,10,phased,3,nearest,2032507.8840474254,443.74592091041626,3166.4138126514913,4.0,2.0,2.0
c205C10,4,10,phased,3,grasp,829.1705097107747,429.1705097107747,0.0,4.0,4.0,0.0
c205C10,4,10,all,3,edd,1000848.5403302485,448.54033024850094,0.0,4.0,3.0,1.0
c205C10,4,10,all,3,sweep,2008648.9123487407,408.0818890047995,784.0830459735946,4.0,1.0,2.0
c205C10,4,10,all,3,nearest,2032507.8840474254,443.74592091041626,3166.4138126514913,4.0,2.0,2.0
c205C10,4,10,all,3,grasp,829.2473463048909,429.24734630489087,0.0,4.0,4.0,0.0
c206C5,1,2,depot,1,edd,1000200.0141053448,100.0141053448006,0.0,1.0,0.0,1.0
c206C5,1,2,depot,1,sweep,1007948.8830095744,100.0141053448006,774.886890422961,1.0,0.0,1.0
c206C5,1,2,depot,1,nearest,1000200.0141053448,100.0141053448006,0.0,1.0,0.0,1.0
c206C5,1,2,depot,1,grasp,1000200.0141053448,100.0141053448006,0.0,1.0,0.0,1.0
c206C5,1,2,phased,2,edd,207.73971555800023,107.73971555800023,0.0,1.0,1.0,0.0
c206C5,1,2,phased,2,sweep,1007948.8830095744,100.0141053448006,774.886890422961,1.0,0.0,1.0
c206C5,1,2,phased,2,nearest,207.73971555800023,107.73971555800023,0.0,1.0,1.0,0.0
c206C5,1,2,phased,2,grasp,207.73971555800023,107.73971555800023,0.0,1.0,1.0,0.0
c206C5,1,2,all,4,edd,207.73971555800023,107.73971555800023,0.0,1.0,1.0,0.0
c206C5,1,2,all,4,sweep,7951.075028938112,102.20612470850206,774.886890422961,1.0,1.0,0.0
c206C5,1,2,all,4,nearest,207.73971555800023,107.73971555800023,0.0,1.0,1.0,0.0
c206C5,1,2,all,4,grasp,207.73971555800023,107.73971555800023,0.0,1.0,1.0,0.0
c206C5,2,3,depot,1,edd,2000237.5402460347,137.54024603470833,0.0,1.0,0.0,2.0
c206C5,2,3,depot,1,sweep,2007982.2214608865,133.35255665688516,774.886890422961,1.0,0.0,2.0
c206C5,2,3,depot,1,nearest,2000237.5402460347,137.54024603470833,0.0,1.0,0.0,2.0
c206C5,2,3,depot,1,grasp,1008997.2856718872,171.59288115576373,872.5692790731414,1.0,1.0,1.0
c206C5,2,3,phased,3,edd,245.094631569199,145.094631569199,0.0,1.0,1.0,0.0
c206C5,2,3,phased,3,sweep,7993.818665776413,144.9497615468024,774.886890422961,1.0,1.0,0.0
c206C5,2,3,phased,3,nearest,245.094631569199,145.094631569199,0.0,1.0,1.0,0.0
c206C5,2,3,phased,3,grasp,245.094631569199,145.094631569199,0.0,1.0,1.0,0.0
c206C5,2,3,all,4,edd,245.094631569199,145.094631569199,0.0,1.0,1.0,0.0
c206C5,2,3,all,4,sweep,7993.818665776413,144.9497615468024,774.886890422961,1.0,1.0,0.0
c206C5,2,3,all,4,nearest,245.094631569199,145.094631569199,0.0,1.0,1.0,0.0
c206C5,2,3,all,4,grasp,245.094631569199,145.094631569199,0.0,1.0,1.0,0.0
c206C5,3,4,depot,1,edd,3000314.3270014455,214.32700144562762,0.0,1.0,0.0,3.0
c206C5,3,4,depot,1,sweep,3008018.2585248384,169.38962060891717,774.886890422961,1.0,0.0,3.0
c206C5,3,4,depot,1,nearest,3000304.904968315,204.90496831483273,0.0,1.0,0.0,3.0
c206C5,3,4,depot,1,grasp,1009062.06221085,236.36942011857033,872.5692790731414,1.0,2.0,1.0
c206C5,3,4,phased,4,edd,3000314.3270014455,214.32700144562762,0.0,1.0,0.0,3.0
c206C5,3,4,phased,4,sweep,1009332.330585224,180.9868254988344,905.1343759725085,1.0,1.0,1.0
c206C5,3,4,phased,4,nearest,310.9328751133294,210.93287511332937,0.0,1.0,2.0,0.0
c206C5,3,4,phased,4,grasp,310.9328751133294,210.93287511332937,0.0,1.0,2.0,0.0
c206C5,3,4,all,4,edd,3000314.3270014455,214.32700144562762,0.0,1.0,0.0,3.0
c206C5,3,4,all,4,sweep,1009332.330585224,180.9868254988344,905.1343759725085,1.0,1.0,1.0
c206C5,3,4,all,4,nearest,310.9328751133294,210.93287511332937,0.0,1.0,2.0,0.0
c206C5,3,4,all,4,grasp,310.9328751133294,210.93287511332937,0.0,1.0,2.0,0.0
c206C5,4,5,depot,1,edd,4000476.3373197434,276.3373197434635,0.0,2.0,0.0,4.0
c206C5,4,5,depot,1,sweep,3008149.8813014403,201.01239721060094,774.886890422961,2.0,0.0,3.0
c206C5,4,5,depot,1,nearest,4000455.902501131,255.90250113084048,0.0,2.0,0.0,4.0
c206C5,4,5,depot,1,grasp,2000467.9726127414,267.9726127414137,0.0,2.0,1.0,2.0
c206C5,4,5,phased,4,edd,2000483.8917052778,283.8917052779542,0.0,2.0,1.0,2.0
c206C5,4,5,phased,4,sweep,1009463.9533618256,212.60960210051817,905.1343759725085,2.0,1.0,1.0
c206C5,4,5,phased,4,nearest,3000456.3329305826,256.3329305823859,0.0,2.0,1.0,3.0
c206C5,4,5,phased,4,grasp,479.5698176313309,279.5698176313309,0.0,2.0,2.0,0.0
c206C5,4,5,all,4,edd,2000483.8917052778,283.8917052779542,0.0,2.0,1.0,2.0
c206C5,4,5,all,4,sweep,1009463.9533618256,212.60960210051817,905.1343759725085,2.0,1.0,1.0
c206C5,4,5,all,4,nearest,3000456.3329305826,256.3329305823859,0.0,2.0,1.0,3.0
c206C5,4,5,all,4,grasp,442.55565171501314,242.55565171501314,0.0,2.0,2.0,0.0
c208C15,1,4,depot,1,edd,2000223.8086193851,123.80861938520135,0.0,1.0,0.0,2.0
c208C15,1,4,depot,1,sweep,1030968.8639915899,153.19390259774684,3071.5670088992097,1.0,1.0,1.0
c208C15,1,4,depot,1,nearest,1003882.5060504869,117.13956290449534,366.5366487582469,1.0,0.0,1.0
c208C15,1,4,depot,1,grasp,1003882.5060504869,117.13956290449534,366.5366487582469,1.0,0.0,1.0
c208C15,1,4,phased,2,edd,227.5044035426164,127.50440354261639,0.0,1.0,1.0,0.0
c208C15,1,4,phased,2,sweep,30981.873504490468,166.20341549837144,3071.5670088992097,1.0,2.0,0.0
c208C15,1,4,phased,2,nearest,1003882.5060504869,117.13956290449534,366.5366487582469,1.0,0.0,1.0
c208C15,1,4,phased,2,grasp,227.5044035426164,127.50440354261639,0.0,1.0,1.0,0.0
c208C15,1,4,all,4,edd,227.5044035426164,127.50440354261639,0.0,1.0,1.0,0.0
c208C15,1,4,all,4,sweep,30981.873504490468,166.20341549837144,3071.5670088992097,1.0,2.0,0.0
c208C15,1,4,all,4,nearest,1003882.5060504869,117.13956290449534,366.5366487582469,1.0,0.0,1.0
c208C15,1,4,all,4,grasp,227.5044035426164,127.50440354261639,0.0,1.0,1.0,0.0
c208C15,2,8,depot,1,edd,5000736.4377722,436.43777219999566,0.0,3.0,0.0,5.0
c208C15,2,8,depot,1,sweep,2031358.914633878,343.244544885986,3071.5670088992097,3.0,1.0,2.0
c208C15,2,8,depot,1,nearest,3004290.0395697374,324.67308215506034,366.5366487582469,3.0,0.0,3.0
c208C15,2,8,depot,1,grasp,2004276.1350867788,310.76859919622876,366.5366487582469,3.0,0.0,2.0
c208C15,2,8,phased,3,edd,4000752.564775887,452.56477588688495,0.0,3.0,1.0,4.0
c208C15,2,8,phased,3,sweep,1031371.9241467786,356.2540577866106,3071.5670088992097,3.0,2.0,1.0
c208C15,2,8,phased,3,nearest,2004291.7366526688,326.3701650862894,366.5366487582469,3.0,1.0,2.0
c208C15,2,8,phased,3,grasp,1000636.7350057244,336.7350057244105,0.0,3.0,2.0,1.0
c208C15,2,8,all,4,edd,2000750.7159201403,450.71592014021223,0.0,3.0,3.0,2.0
c208C15,2,8,all,4,sweep,1031371.9241467786,356.2540577866106,3071.5670088992097,3.0,2.0,1.0
c208C15,2,8,all,4,nearest,1004293.0825812496,327.7160936671791,366.5366487582469,3.0,2.0,1.0
c208C15,2,8,all,4,grasp,874.0664745457019,436.3330735371022,13.773340100859969,3.0,4.0,0.0
c208C15,3,12,depot,1,edd,5001232.491707844,632.4917078435642,0.0,6.0,0.0,5.0
c208C15,3,12,depot,1,sweep,2031656.0013270392,440.33123804716,3071.5670088992097,5.0,1.0,2.0
c208C15,3,12,depot,1,nearest,5011133.286889655,569.2363731758389,1006.4050516478283,5.0,0.0,5.0
c208C15,3,12,depot,1,grasp,3001084.4867004324,584.4867004321742,0.0,5.0,2.0,3.0
c208C15,3,12,phased,4,edd,3001239.141863268,639.1418632678883,0.0,6.0,2.0,3.0
c208C15,3,12,phased,4,sweep,1031669.0108399399,453.3407509477846,3071.5670088992097,5.0,2.0,1.0
c208C15,3,12,phased,4,nearest,4011134.632818235,570.5823017567286,1006.4050516478283,5.0,1.0,4.0
c208C15,3,12,phased,4,grasp,9587.525955208952,621.3270852984388,846.6198869910513,5.0,5.0,0.0
c208C15,3,12,all,4,edd,3001239.141863268,639.1418632678883,0.0,6.0,2.0,3.0
c208C15,3,12,all,4,sweep,1031669.0108399399,453.3407509477846,3071.5670088992097,5.0,2.0,1.0
c208C15,3,12,all,4,nearest,4011134.632818235,570.5823017567286,1006.4050516478283,5.0,1.0,4.0
c208C15,3,12,all,4,grasp,4027.346221940927,551.1909406600442,297.6155281280883,5.0,4.0,0.0
c208C15,4,15,depot,1,edd,5001355.934967953,655.9349679527242,0.0,7.0,0.0,5.0
c208C15,4,15,depot,1,sweep,2031804.4193004223,488.74921143009703,3071.5670088992097,6.0,1.0,2.0
c208C15,4,15,depot,1,nearest,5029925.809747454,517.419446973321,2890.8390300480382,5.0,0.0,5.0
c208C15,4,15,depot,1,grasp,4004007.8566332124,598.5727504405992,290.9283882771841,5.0,1.0,4.0
c208C15,4,15,phased,4,edd,3001362.585123377,662.5851233770483,0.0,7.0,2.0,3.0
c208C15,4,15,phased,4,sweep,1031817.4288133228,501.75872433072163,3071.5670088992097,6.0,2.0,1.0
c208C15,4,15,phased,4,nearest,5029925.809747454,517.419446973321,2890.8390300480382,5.0,0.0,5.0
c208C15,4,15,phased,4,grasp,15531.631895450835,672.4858223476111,1435.9146073103225,5.0,7.0,0.0
c208C15,4,15,all,4,edd,3001362.585123377,662.5851233770483,0.0,7.0,2.0,3.0
c208C15,4,15,all,4,sweep,1031817.4288133228,501.75872433072163,3071.5670088992097,6.0,2.0,1.0
c208C15,4,15,all,4,nearest,5029925.809747454,517.419446973321,2890.8390300480382,5.0,0.0,5.0
c208C15,4,15,all,4,grasp,1247.7928253448326,610.059424336233,13.773340100859969,5.0,5.0,0.0
c208C5,1,2,depot,1,edd,1000192.183680951,92.18368095097277,0.0,1.0,0.0,1.0
c208C5,1,2,depot,1,sweep,1008002.8725180259,92.18368095097277,781.0688837074972,1.0,0.0,1.0
c208C5,1,2,depot,1,nearest,1000192.183680951,92.18368095097277,0.0,1.0,0.0,1.0
c208C5,1,2,depot,1,grasp,1000192.183680951,92.18368095097277,0.0,1.0,0.0,1.0
c208C5,1,2,phased,2,edd,208.7976256082726,108.7976256082726,0.0,1.0,1.0,0.0
c208C5,1,2,phased,2,sweep,1008002.8725180259,92.18368095097277,781.0688837074972,1.0,0.0,1.0
c208C5,1,2,phased,2,nearest,208.7976256082726,108.7976256082726,0.0,1.0,1.0,0.0
c208C5,1,2,phased,2,grasp,208.7976256082726,108.7976256082726,0.0,1.0,1.0,0.0
c208C5,1,2,all,3,edd,208.7976256082726,108.7976256082726,0.0,1.0,1.0,0.0
c208C5,1,2,all,3,sweep,1008002.8725180259,92.18368095097277,781.0688837074972,1.0,0.0,1.0
