instance,period,customers,station_policy,active_stations,algorithm,runtime_seconds,objective,distance,tardiness,routes,recharges,infeasible_legs
c101C5,3,4,depot,1,mp_eavns,0.013216800000009243,2000408.703324505,208.70332450498915,0.0,2.0,1.0,2.0
c101C5,3,4,phased,3,edd,5.699999746866524e-06,2000453.7611530996,253.76115309960045,0.0,2.0,1.0,2.0
c101C5,3,4,phased,3,sweep,4.699999408330768e-06,3000393.4860405363,193.48604053645403,0.0,2.0,0.0,3.0
c101C5,3,4,phased,3,nearest,1.2299999980314169e-05,1000414.7025969254,214.7025969254279,0.0,2.0,2.0,1.0
c101C5,3,4,phased,3,grasp,0.0003607000007832539,1570.7371061581525,229.91988089396304,114.08172252641896,2.0,3.0,0.0
c101C5,3,4,phased,3,mp_eavns,0.017835099999501836,529.9198808939631,229.91988089396304,0.0,3.0,2.0,0.0
c101C5,3,4,all,3,edd,5.500000042957254e-06,2000453.7611530996,253.76115309960045,0.0,2.0,1.0,2.0
c101C5,3,4,all,3,sweep,5.599999894911889e-06,3000393.4860405363,193.48604053645403,0.0,2.0,0.0,3.0
c101C5,3,4,all,3,nearest,1.2399999832268804e-05,1000414.7025969254,214.7025969254279,0.0,2.0,2.0,1.0
c101C5,3,4,all,3,grasp,0.0003691000001708744,5281.844260609624,229.91988089396304,485.19243797156616,2.0,3.0,0.0
c101C5,3,4,all,3,mp_eavns,0.01837630000045465,529.9198808939631,229.91988089396304,0.0,3.0,2.0,0.0
c101C5,4,5,depot,1,edd,5.099999725644011e-06,5000451.83548529,251.83548528997758,0.0,2.0,0.0,5.0
c101C5,4,5,depot,1,sweep,2.9000002541579306e-06,4000406.4365157867,206.43651578671387,0.0,2.0,0.0,4.0
c101C5,4,5,depot,1,nearest,1.3600000784208532e-05,3002030.5746423015,206.43651578671387,162.41381265149107,2.0,0.0,3.0
c101C5,4,5,depot,1,grasp,0.00033679999978630804,2000449.934380761,249.93438076116576,0.0,2.0,2.0,2.0
c101C5,4,5,depot,1,mp_eavns,0.013346800000363146,2000449.934380761,249.93438076116576,0.0,2.0,2.0,2.0
c101C5,4,5,phased,3,edd,5.2999994295532815e-06,4000454.915532996,254.9155329959929,0.0,2.0,1.0,4.0
c101C5,4,5,phased,3,sweep,1.1699999959091656e-05,4000406.4365157867,206.43651578671387,0.0,2.0,0.0,4.0
c101C5,4,5,phased,3,nearest,1.3500000022759195e-05,1002051.7911986907,227.65307217568773,162.41381265149107,2.0,2.0,1.0
c101C5,4,5,phased,3,grasp,0.0003817000006165472,1009757.2440235566,266.5313985517602,929.0712625004796,2.0,3.0,1.0
c101C5,4,5,phased,3,mp_eavns,0.02981309999995574,571.1509371501396,271.1509371501396,0.0,3.0,3.0,0.0
c101C5,4,5,all,3,edd,5.899999450775795e-06,4000454.915532996,254.9155329959929,0.0,2.0,1.0,4.0
c101C5,4,5,all,3,sweep,6.000000212225132e-06,4000406.4365157867,206.43651578671387,0.0,2.0,0.0,4.0
c101C5,4,5,all,3,nearest,1.4899999769113492e-05,1002051.7911986907,227.65307217568773,162.41381265149107,2.0,2.0,1.0
c101C5,4,5,all,3,grasp,0.0004797000001417473,6918.932862374795,242.87035614422285,647.6062506230572,2.0,3.0,0.0
c101C5,4,5,all,3,mp_eavns,0.03035100000033708,571.1509371501396,271.1509371501396,0.0,3.0,3.0,0.0
c103C15,1,4,depot,1,edd,4.70000031782547e-06,1000328.1046497035,128.1046497035028,0.0,2.0,0.0,1.0
c103C15,1,4,depot,1,sweep,3.099999958067201e-06,1000328.1046497035,128.1046497035028,0.0,2.0,0.0,1.0
c103C15,1,4,depot,1,nearest,1.1300000551273115e-05,2000354.2095019708,154.2095019707516,0.0,2.0,0.0,2.0
c103C15,1,4,depot,1,grasp,0.00026810000053956173,1000328.1046497035,128.1046497035028,0.0,2.0,0.0,1.0
c103C15,1,4,depot,1,mp_eavns,0.006522000000586559,1000328.1046497035,128.1046497035028,0.0,2.0,0.0,1.0
c103C15,1,4,phased,2,edd,3.099999958067201e-06,331.1383596976942,131.13835969769423,0.0,2.0,1.0,0.0
c103C15,1,4,phased,2,sweep,2.7999994927085936e-06,331.1383596976942,131.13835969769423,0.0,2.0,1.0,0.0
c103C15,1,4,phased,2,nearest,8.199999683711212e-06,1000359.9981281116,159.99812811158358,0.0,2.0,1.0,1.0
c103C15,1,4,phased,2,grasp,0.00030169999990903307,331.1383596976942,131.13835969769423,0.0,2.0,1.0,0.0
c103C15,1,4,phased,2,mp_eavns,0.008130400000482041,331.1383596976942,131.13835969769423,0.0,2.0,1.0,0.0
c103C15,1,4,all,5,edd,4.499999704421498e-06,331.1383596976942,131.13835969769423,0.0,2.0,1.0,0.0
c103C15,1,4,all,5,sweep,4.399999852466863e-06,331.1383596976942,131.13835969769423,0.0,2.0,1.0,0.0
c103C15,1,4,all,5,nearest,1.3699999726668466e-05,1000359.9981281116,159.99812811158358,0.0,2.0,1.0,1.0
c103C15,1,4,all,5,grasp,0.00034749999940686394,331.1383596976942,131.13835969769423,0.0,2.0,1.0,0.0
c103C15,1,4,all,5,mp_eavns,0.008452500000203145,331.1383596976942,131.13835969769423,0.0,2.0,1.0,0.0
c103C15,2,8,depot,1,edd,4.600000465870835e-06,4000722.114545567,322.11454556705246,0.0,4.0,0.0,4.0
c103C15,2,8,depot,1,sweep,3.5000002753804438e-06,3000918.8659619,225.8953764923136,39.29705854077835,3.0,0.0,3.0
c103C15,2,8,depot,1,nearest,1.7299999854003545e-05,4001236.3250861573,294.99301248728034,64.13320736702158,3.0,1.0,4.0
c103C15,2,8,depot,1,grasp,0.0018792999999277527,3000543.0227807215,243.02278072153308,0.0,3.0,0.0,3.0
c103C15,2,8,depot,1,mp_eavns,0.04077419999975973,2000564.103779841,264.1037798409292,0.0,3.0,1.0,2.0
c103C15,2,8,phased,3,edd,6.399999620043673e-06,2000734.2104059816,334.2104059815766,0.0,4.0,2.0,2.0
c103C15,2,8,phased,3,sweep,5.200000487093348e-06,925.4403601098969,232.4697747021134,39.29705854077835,3.0,2.0,0.0
c103C15,2,8,phased,3,nearest,1.9100000827165786e-05,2001245.1474222925,303.81534862230376,64.13320736702158,3.0,3.0,2.0
c103C15,2,8,phased,3,grasp,0.0026434000001245295,539.2803649215114,239.28036492151134,0.0,3.0,2.0,0.0
c103C15,2,8,phased,3,mp_eavns,0.05430549999982759,539.2803649215114,239.2803649215113,0.0,3.0,2.0,0.0
